path,index0,index1,index2,index3,index4,index5,index6,index7,index8
test01Infarct (115).jpg.Extracted.png,[ 0.01901823 -0.0410047  -0.28831406],[0.07518203 0.0787679  0.15049825],[-0.09420026 -0.03918971  0.14486889],[ 0.08848215  0.31367455 -0.06908284],[-0.31248179  0.04110672 -0.09041724],[ 0.00135191  0.16089886 -0.46529322],[-0.12799908  0.08601119 -0.49881872],[-0.09016072  0.26525713  0.83610551],[-0.20877183  0.17913706  0.85743992]
test01Infarct (116).jpg.Extracted.png,[ 0.11030217  0.05921156 -0.11991609],[0.01726818 0.04536851 0.27779943],[-0.14546579 -0.11977141 -0.19024389],[-0.12577524  0.24122186  0.11295731],[-0.42846008  0.0177571  -0.18429877],[-0.13188084  0.28365574 -0.38643291],[-0.20423213  0.11498869  0.04756097],[-0.31016419  0.17970799  0.54695119],[-0.46631477  0.09560343  0.30914633]
test01Infarct (117).jpg.Extracted.png,[ 0.004199   -0.03814774 -0.17712989],[0.10806336 0.03942434 0.04871072],[-0.11226237 -0.00136612  0.13750266],[ 0.02655005  0.22995001 -0.05235527],[-0.16991737  0.16335107  0.03141316],[-0.15649992  0.23654221 -0.22512766],[-0.04630814  0.17776734 -0.12565265],[-0.02529968  0.23720809  0.60208561],[-0.14289381  0.19023036  0.6963251 ]
test01Infarct (118).jpg.Extracted.png,[ 0.00129276 -0.02961238 -0.21762472],[0.07529776 0.04463907 0.05760654],[-0.07659052 -0.01551858  0.16611063],[-0.01382883  0.20214701  0.        ],[-0.15219797  0.11771189  0.05787524],[-0.17030629  0.18864396 -0.09260038],[-0.0432353   0.1052331  -0.13504222],[-0.04906812  0.20700248  0.74466141],[-0.13876529  0.15388161  0.87584528]
test01Infarct (119).jpg.Extracted.png,[ 0.01631369 -0.03637674 -0.20471279],[0.06989476 0.06665955 0.09732247],[-0.08620845 -0.03131297  0.11215854],[ 0.01855633  0.24479975 -0.00388452],[-0.24241761  0.07427571 -0.03593182],[-0.06536178  0.20837491 -0.2660897 ],[-0.09479628  0.10305167 -0.30105039],[-0.05662508  0.20013091  0.84973901],[-0.14986525  0.14044237  0.86721936]
test01Infarct (12).jpg.Extracted.png,[ 0.00521057 -0.03279911 -0.19545937],[0.04674643 0.08744009 0.05022978],[-0.051957   -0.05613325  0.15296813],[-0.10176363  0.23787865 -0.09168829],[-0.23288833  0.01106869  0.05552953],[-0.11214513  0.09538461 -0.32026333],[-0.1378964   0.07155994 -0.26215103],[-0.11734815  0.22637433  0.64052666],[-0.18784662  0.12617938  0.71026142]
test01Infarct (120).jpg.Extracted.png,[-0.03320595 -0.07406596 -0.18589198],[ 0.07939502  0.07209777 -0.0831622 ],[-0.04618907  0.0020169   0.27548634],[ 0.0942268   0.34101889 -0.14648719],[-0.1826633   0.16382664  0.12181566],[ 0.01033259  0.52513339 -0.19737221],[-0.11061092  0.10135223 -0.39166047],[-0.04034353  0.38790736  0.46875899],[-0.12745942  0.3268261   0.71855819]
test01Infarct (121).jpg.Extracted.png,[ 0.04728014 -0.00829546 -0.35750935],[0.06050819 0.10405488 0.23967459],[-0.13050965 -0.11825258  0.12995895],[-0.12937457  0.28803897  0.18565564],[-0.39125399 -0.00650689 -0.07230799],[-0.10256168  0.1725053  -0.25112369],[-0.20525975  0.09935883 -0.51201872],[-0.27708636  0.31110347  0.8774672 ],[-0.37754067  0.16290994  0.79831926]
test01Infarct (122).jpg.Extracted.png,[ 0.02286073  0.0389136  -0.18520667],[0.02468103 0.05465208 0.17864489],[-0.05437247 -0.10769395  0.00250671],[-0.11575638  0.12236182  0.12658875],[-0.27118569 -0.04343348  0.05514757],[-0.11135947  0.10749527 -0.13285551],[-0.14351994  0.03616865  0.21683023],[-0.12442925  0.00377495  0.85228066],[-0.1935531  -0.09369987  0.72819862]
test01Infarct (123).jpg.Extracted.png,[ 0.06254202 -0.04344035 -0.29819333],[0.08479932 0.07925538 0.22398232],[-0.14734134 -0.03953465  0.08328852],[0.04797424 0.37261076 0.00641134],[-0.32556513  0.18401235 -0.09456733],[-0.00637492  0.22954258 -0.58022666],[-0.13412962  0.1846618  -0.44077992],[-0.15463874  0.46250905  0.70364503],[-0.3237364   0.39260715  0.58343233]
test01Infarct (124).jpg.Extracted.png,[ 0.02832755 -0.00640728 -0.21821452],[0.05540693 0.07382044 0.1562314 ],[-0.08373449 -0.06998373  0.06549631],[-0.01387083  0.21110049  0.08660814],[-0.22896868  0.03766844 -0.06186296],[-0.04523677  0.28469186 -0.13895372],[-0.14044052  0.10442432 -0.20747884],[-0.14401149  0.16582375  0.87464704],[-0.24409202  0.09680269  0.86322618]
test01Infarct (125).jpg.Extracted.png,[ 0.03697137  0.04887133 -0.13376414],[0.06976757 0.003633   0.2256663 ],[-0.12961005 -0.06386109 -0.11843561],[0.13097585 0.07654918 0.39591334],[-0.26233026  0.11166659 -0.17257761],[ 0.16721411 -0.01158209  0.36207459],[-0.07449553  0.04572216 -0.06429362],[-0.15326661  0.20822277  0.94748492],[-0.29424843  0.17286041  0.73091694]
test01Infarct (126).jpg.Extracted.png,[-0.04516097 -0.10062884 -0.16084394],[ 0.10563932  0.07588785 -0.20032382],[-0.06047834  0.0256631   0.37124217],[ 0.12111495  0.42002865 -0.43081947],[-0.17496923  0.25411986  0.36453955],[-0.07572385  0.26583615 -0.27876554],[-0.1778157   0.27239321 -0.16180098],[-0.1499355   0.55000071  0.23003031],[-0.25623353  0.47542054  0.70958501]
test01Infarct (13).jpg.Extracted.png,[-0.01469225 -0.02683516 -0.16456   ],[0.04367422 0.08687883 0.035904  ],[-0.02898197 -0.06081366  0.13401089],[-0.09426988  0.20339581 -0.05550188],[-0.15493861  0.01228931  0.10406602],[-0.0910031   0.06572446 -0.15609904],[-0.10197014  0.04169031 -0.05897075],[-0.10710365  0.19172875  0.69030463],[-0.17057247  0.09652551  0.76661971]
test01Infarct (14).jpg.Extracted.png,[ 0.00803252 -0.0928854  -0.13700382],[ 0.03829249  0.10599335 -0.10764586],[-0.04632502 -0.01341598  0.25214921],[-0.03545652  0.3237033  -0.2488768 ],[-0.18893707  0.11898913  0.2953538 ],[-0.09729562  0.192189   -0.28485899],[-0.30948398  0.22181827  0.04347848],[-0.11569     0.30420746  0.39880259],[-0.1854124   0.22070107  0.6866601 ]
test01Infarct (15).jpg.Extracted.png,[ 0.03020287 -0.03684596 -0.21264966],[0.06100675 0.074048   0.10109574],[-0.09120963 -0.03904059  0.11954257],[ 0.00633913  0.24826547 -0.11360225],[-0.21875814  0.10047447  0.03245778],[-0.0592449   0.16827533 -0.51932455],[-0.26027277  0.23431982 -0.23531894],[-0.12097413  0.24358184  0.62481235],[-0.20939745  0.16585457  0.6329268 ]
test01Infarct (16).jpg.Extracted.png,[-0.00105751 -0.04009504 -0.21149949],[0.05647193 0.08368956 0.05740701],[-0.05541442 -0.04467027  0.16072448],[0.02438293 0.23984487 0.08308474],[-0.13574304  0.04480587  0.3287266 ],[-0.07896355  0.16090575  0.04334856],[-0.1561558   0.065579    0.34317612],[-0.12146266  0.22844744  0.73331318],[-0.18784995  0.13682822  0.79111127]
test01Infarct (17).jpg.Extracted.png,[ 0.01322532 -0.04234049 -0.27261364],[0.06649034 0.08829711 0.09882245],[-0.07971566 -0.04778644  0.1837891 ],[0.01891278 0.30682016 0.10113873],[-0.18469253  0.06357959  0.01685645],[ 0.0513616   0.43385381 -0.10535284],[-0.13529753  0.11247248 -0.38348434],[-0.10689698  0.29589928  0.68268641],[-0.20636169  0.20751235  0.81753805]
test01Infarct (18).jpg.Extracted.png,[ 0.05787968 -0.07274117 -0.21685358],[0.07304589 0.11108181 0.16384493],[-0.13092557 -0.04224253  0.05966796],[ 0.02248565  0.33713614 -0.04476353],[-0.34835242  0.12892716 -0.11190882],[-0.06280414  0.34167926 -0.41406263],[-0.14685199  0.2385991  -0.27977204],[-0.17440797  0.38286462  0.49799424],[-0.30890789  0.29054785  0.48680336]
test01Infarct (19).jpg.Extracted.png,[ 0.02673389 -0.0390934  -0.23977948],[0.03225416 0.10181665 0.09072737],[-0.05898805 -0.06427862  0.15553468],[-0.04957918  0.30353155  0.03570605],[-0.24679774 -0.04529186 -0.00111581],[-0.18302633  0.1998284  -0.14840327],[-0.15978938  0.03172771 -0.20196234],[-0.16734388  0.23972503  0.82235495],[-0.2339709   0.14739166  0.86252426]
test01Infarct (2).jpg.Extracted.png,[ 0.01245387 -0.04926196 -0.23583866],[0.08392521 0.07866692 0.12788434],[-0.09637908 -0.03071587  0.1137223 ],[0.11352629 0.228143   0.24818215],[-0.1873527   0.06853579  0.21328154],[-0.02289911  0.23718957  0.10567131],[-0.22305431  0.17717532  0.09694615],[-0.03978064  0.23880502  0.844401  ],[-0.13476955  0.16772489  0.844401  ]
test01Infarct (20).jpg.Extracted.png,[-0.01173371 -0.01712024 -0.24328186],[0.08405727 0.03259363 0.10168422],[-0.07232356 -0.01586208  0.14597132],[0.0793825  0.18366059 0.08297352],[-0.11941784  0.10201117  0.1300666 ],[-0.03420613  0.2206194  -0.06166951],[-0.01720427  0.14734947 -0.01121264],[0.0361492  0.13038809 0.83982656],[-0.05436548  0.10784038  0.85328172]
test01Infarct (21).jpg.Extracted.png,[ 0.05454896 -0.06539423 -0.27466166],[0.07096622 0.06468927 0.14817274],[-0.12551518  0.00077657  0.13929375],[-0.0186357   0.17373112  0.0794995 ],[-0.25655697  0.2424393  -0.32014662],[-0.06726848  0.13957593  0.04726997],[-0.08850891  0.20753111 -0.90672398],[-0.09416355  0.4564491   0.39534884],[-0.24747828  0.37184256  0.56294238]
test01Infarct (22).jpg.Extracted.png,[ 0.00619963  0.01479792 -0.22140885],[0.04657101 0.03476219 0.10589119],[-0.05277063 -0.05074075  0.12009415],[-0.05611401  0.1176474   0.10018413],[-0.15289468  0.04796361  0.05194733],[-0.13125985  0.04775025  0.0630789 ],[-0.07100663  0.09170267 -0.14471041],[-0.07279886  0.168086    0.79034149],[-0.13514302  0.10569917  0.85713092]
test01Infarct (24).jpg.Extracted.png,[-0.0204527  -0.11047545 -0.22054632],[ 0.09454705  0.12606024 -0.03899904],[-0.07409435 -0.01630393  0.27345107],[-0.02777726  0.4277931  -0.31434724],[-0.26023603  0.18303607  0.24638027],[-0.10261447  0.16030837 -0.55902834],[-0.2662483   0.17335226 -0.1257389 ],[-0.22146302  0.47022822  0.39930596],[-0.34069854  0.3430078   0.61340192]
test01Infarct (25).jpg.Extracted.png,[-0.01505798 -0.03377906 -0.28402521],[0.11804966 0.02215242 0.13141465],[-0.10299168  0.0123344   0.16138487],[0.15838836 0.15186603 0.31263265],[-0.14522695  0.18065613  0.23575577],[0.08591109 0.21869269 0.35363365],[-0.02439259  0.22326922  0.11275276],[0.01941133 0.31479979 0.69189192],[-0.09857438  0.29492925  0.79439443]
test01Infarct (26).jpg.Extracted.png,[ 0.00434157 -0.02904974 -0.31294932],[0.09750893 0.01278853 0.1687205 ],[-0.1018505   0.0172558   0.15227042],[0.12614129 0.10842675 0.40585929],[-0.13440019  0.15594499  0.16721403],[0.060004   0.1815775  0.44482178],[-0.01779107  0.19230641 -0.00324687],[-0.00343019  0.26106331  0.68346705],[-0.11374598  0.24822619  0.76139203]
test01Infarct (27).jpg.Extracted.png,[ 0.01907506 -0.03169515 -0.26661531],[0.05493477 0.06537779 0.12680484],[-0.07400983 -0.03483303  0.14592945],[-0.01970984  0.22600238  0.13945977],[-0.16153969  0.07494206  0.05423435],[-0.12245236  0.34829635 -0.06198212],[-0.06727207  0.14677613 -0.20918965],[-0.05801044  0.20732333  0.77865036],[-0.13639543  0.16478528  0.8793713 ]
test01Infarct (29).jpg.Extracted.png,[-0.03516942 -0.06097392 -0.21533081],[0.10750177 0.07958321 0.01474869],[-0.07233235 -0.0191591   0.20788968],[ 0.1114621   0.35029219 -0.15152215],[-0.25106969  0.10766801  0.09608722],[ 0.00796224  0.27262373 -0.40282718],[-0.13388741  0.17237894 -0.32891394],[0.02779931 0.37262457 0.72065413],[-0.08334681  0.31217937  0.86848062]
test01Infarct (3).jpg.Extracted.png,[ 0.12912621  0.0933381  -0.13692349],[-0.08181633  0.03093686  0.53773028],[-0.07368997 -0.19210318 -0.61082853],[-0.35599334  0.11678358  1.01045532],[-0.27853485 -0.07663349 -0.89657204],[-0.04237046  0.17056147  0.76819452],[ 0.00147685  0.1731587  -0.59840489],[-1.05800871 -0.06560292  0.78061815],[-1.03472533 -0.23582828  0.0414121 ]
test01Infarct (30).jpg.Extracted.png,[-0.00219715 -0.08847153 -0.27842138],[0.10164319 0.10698472 0.07008538],[-0.09944604 -0.0195888   0.22199445],[ 0.03042861  0.3687939  -0.13042478],[-0.30778368  0.15473333  0.0524137 ],[-0.03500429  0.19157002 -0.53266942],[-0.08542925  0.16167156 -0.53632619],[-0.06768871  0.36789727  0.60458588],[-0.21411751  0.28478788  0.72160251]
test01Infarct (31).jpg.Extracted.png,[-0.01527884 -0.04776565 -0.28483459],[0.10221107 0.0490747  0.10422718],[-0.08693223 -0.00134457  0.18556872],[ 0.16932705  0.26764258 -0.13985472],[-0.21130853  0.13962689  0.01083382],[ 0.09968418  0.1820876  -0.5978297 ],[-0.18299327  0.13229222 -0.49737067],[0.05292257 0.28484617 0.87950893],[-0.07396002  0.26159939  0.92087441]
test01Infarct (32).jpg.Extracted.png,[ 0.01833971 -0.06137263 -0.29617484],[0.09539853 0.12279331 0.16414509],[-0.11373824 -0.06397229  0.1411492 ],[ 0.090033    0.46079793 -0.10406157],[-0.37723942  0.10099681 -0.0130077 ],[ 0.0647027   0.21373268 -0.57667456],[-0.16839829  0.17264758 -0.32952832],[-0.14975333  0.44208485  0.84983619],[-0.31077537  0.30321099  0.815149  ]
test01Infarct (33).jpg.Extracted.png,[ 0.09562319 -0.06683269 -0.24799273],[0.07418659 0.1214997  0.27382531],[-0.16980978 -0.06331837 -0.03088568],[-0.00645503  0.41574329  0.48231294],[-0.3319908   0.17100903 -0.40905021],[-0.09068862  0.60546206  0.31136658],[-0.07906275  0.20314781 -0.71431156],[-0.1669557   0.5515603   0.48231294],[-0.34613959  0.45864424  0.31136658]
test01Infarct (34).jpg.Extracted.png,[ 0.03566519 -0.02888748 -0.39312121],[0.09800281 0.10766341 0.24094526],[-0.13366801 -0.08545832  0.17278457],[ 0.17657394  0.31142692 -0.13936301],[-0.44610858  0.03966207 -0.26800578],[ 0.24000869  0.41039947 -1.11490404],[-0.26379429  0.13298154 -1.23282658],[-0.3180852   0.50074211  0.56281214],[-0.48439051  0.3730678   0.53065144]
test01Infarct (35).jpg.Extracted.png,[ 0.03818214 -0.04768799 -0.17965376],[0.05650426 0.07108961 0.07497362],[-0.0946864  -0.02484381  0.11252035],[ 0.01590451  0.25459219 -0.11416994],[-0.22658753  0.08903046 -0.05545397],[-0.06881154  0.15192843 -0.43710779],[-0.14366265  0.11434986 -0.32946184],[-0.08994554  0.25518624  0.55127773],[-0.17715483  0.19189223  0.58063572]
test01Infarct (36).jpg.Extracted.png,[ 0.0124104  -0.04892489 -0.26502333],[0.08272133 0.11234646 0.15514015],[-0.10488931 -0.07278121  0.11238713],[-0.03723251  0.32567356 -0.13036908],[-0.28710676  0.071222   -0.08990971],[-0.08550409  0.22520048 -0.6158815 ],[-0.16423946  0.11854529 -0.42707111],[-0.18757285  0.30523975  0.87774352],[-0.29382685  0.19076117  0.85751384]
test01Infarct (37).jpg.Extracted.png,[ 0.02664736 -0.03513138 -0.35793515],[0.07326389 0.08516354 0.17596812],[-0.09991125 -0.05229524  0.19400967],[0.02088248 0.36921461 0.0025294 ],[-0.39432406 -0.00770122  0.02908805],[ 0.00692239  0.18305401 -0.54761421],[-0.20024034  0.05615362 -0.4907028 ],[-0.19917653  0.35184771  0.77652454],[-0.31375497  0.2221801   0.77273044]
test01Infarct (38).jpg.Extracted.png,[ 0.02952458 -0.13820552 -0.33865261],[0.14389871 0.12727777 0.14309265],[-0.17342329  0.01222341  0.21743631],[ 0.04468877  0.41285363 -0.51785727],[-0.40382426  0.25417016 -0.37163874],[ 0.03232074  0.1341368  -1.20630281],[-0.20793097  0.14000368 -1.13928599],[-0.22402528  0.69565349  0.53613458],[-0.48082056  0.58079991  0.50567239]
test01Infarct (39).jpg.Extracted.png,[ 0.0394264  -0.05441533 -0.4189972 ],[0.0897107  0.1164448  0.25530733],[-0.12913711 -0.06647244  0.18190783],[-0.0194634   0.39975403  0.1370608 ],[-0.40610136  0.09140669 -0.18634109],[-0.01847228  0.36002342 -0.51898304],[-0.15755674  0.09921858 -0.9394055 ],[-0.19973784  0.45488992  0.61292359],[-0.38243936  0.30581622  0.57596337]
test01Infarct (4).jpg.Extracted.png,[ 0.01069317 -0.03934321 -0.20549961],[0.03512558 0.09979585 0.01626256],[-0.04581875 -0.06134446  0.19560874],[-0.08306268  0.33555828 -0.11570728],[-0.19981455  0.07748782  0.10922767],[-0.13092908  0.16555187 -0.3100955 ],[-0.17492776  0.08613018 -0.26288693],[-0.11031012  0.29356015  0.80069435],[-0.19866757  0.20803013  0.94232005]
test01Infarct (40).jpg.Extracted.png,[ 0.03771307 -0.02503557 -0.29829625],[0.03756313 0.08541833 0.17410619],[-0.085145   -0.0693602   0.13278451],[-0.11564294  0.20848371  0.15890606],[-0.2617912   0.02974336 -0.05333148],[-0.0968988   0.11322926 -0.01414917],[-0.11430829  0.09704382 -0.35372924],[-0.18172673  0.20644854  0.84133138],[-0.25369479  0.11259511  0.82174023]
test01Infarct (41).jpg.Extracted.png,[ 0.01094135 -0.03928184 -0.14581441],[0.08170033 0.06081398 0.10805889],[-0.09264168 -0.02296683  0.04075465],[0.02364047 0.22901322 0.07183897],[-0.21211263  0.12606214 -0.09195388],[-0.04194605  0.28445939 -0.06609185],[-0.05809325  0.11624758 -0.20402267],[-0.06324487  0.24552694  0.52442447],[-0.16126831  0.19893831  0.52442447]
test01Infarct (42).jpg.Extracted.png,[-0.00518066 -0.07766197 -0.39260374],[0.15214198 0.09186082 0.0965419 ],[-0.14696132 -0.0154163   0.32329538],[ 0.19135912  0.49420256 -0.24204563],[-0.50942869  0.10778558  0.52519335],[ 0.02028638  0.35517051 -1.0138515 ],[-0.59928783  0.29260949 -0.09133797],[-0.17642798  0.66577451  0.57542923],[-0.38201479  0.5455085   0.65306651]
test01Infarct (43).jpg.Extracted.png,[ 0.04868487 -0.07154452 -0.33726137],[0.08558013 0.08938159 0.1426875 ],[-0.134265   -0.01913287  0.21046707],[ 0.01631011  0.3638167  -0.10354034],[-0.36711214  0.17230051 -0.05384098],[-0.0598285   0.18898194 -0.67094139],[-0.20464225  0.1470695  -0.70407429],[-0.12468835  0.417175    0.65023332],[-0.29971805  0.3220992   0.69579107]
test01Infarct (44).jpg.Extracted.png,[ 0.01710596 -0.04591546 -0.28535744],[0.09211454 0.0888478  0.14789867],[-0.10922051 -0.04438612  0.14423513],[ 0.07618174  0.33682594 -0.05769619],[-0.31060659  0.08145775 -0.08601977],[-0.014868    0.15418876 -0.39128506],[-0.10105376  0.11695182 -0.38813799],[-0.07355095  0.27937288  0.86754087],[-0.21004521  0.20431186  0.90530565]
test01Infarct (45).jpg.Extracted.png,[ 0.10632262  0.09153336 -0.05721278],[-0.00297942  0.01750667  0.39824951],[-0.1274134  -0.1343963  -0.42323103],[-0.20468008  0.13441029  0.33641441],[-0.44724832 -0.0299467  -0.27130194],[-0.11933199  0.1922396  -0.20076344],[-0.20568763  0.06818471  0.2930061 ],[-0.45870923  0.09337352  0.56973408],[-0.58463229  0.02771469  0.02713019]
test01Infarct (46).jpg.Extracted.png,[-0.03224042 -0.07929793 -0.2704223 ],[ 0.09813681  0.08898196 -0.00293937],[-0.06589639 -0.0099847   0.28290621],[ 0.12780885  0.36558424 -0.24413249],[-0.18440543  0.18355081  0.16663012],[-0.03418468  0.27286701 -0.63164439],[-0.13171567  0.1821904  -0.45726404],[-0.01152861  0.41079174  0.57351761],[-0.15777277  0.34303282  0.80214962]
test01Infarct (47).jpg.Extracted.png,[-0.02949133 -0.06322221 -0.14597477],[ 0.08501044  0.07328734 -0.03823149],[-0.05551911 -0.01041197  0.1913198 ],[-0.0750802   0.31493828 -0.11977919],[-0.19740013  0.13676197  0.02065158],[-0.10812304  0.1634621  -0.15695204],[-0.14738715  0.09859773 -0.41303169],[-0.06945273  0.31337284  0.50802898],[-0.15030884  0.22976372  0.68976293]
test01Infarct (48).jpg.Extracted.png,[ 0.00329649 -0.09826791 -0.32256077],[0.09602305 0.10662037 0.06451215],[-0.09931955 -0.00881235  0.27330439],[ 0.03891295  0.43451479 -0.22011095],[-0.3028843   0.19338079  0.04592243],[-0.07708921  0.25620981 -0.74267652],[-0.2306625   0.16120328 -0.72367414],[-0.11894892  0.46735006  0.54948562],[-0.2725222   0.37234353  0.63974694]
test01Infarct (49).jpg.Extracted.png,[ 0.16830206  0.00356231 -0.39899959],[-0.00866032  0.13424723  0.46411611],[-0.20220473 -0.17388877 -0.12002755],[-0.23504417  0.42534981  0.23373785],[-0.51740521  0.05937568 -0.87177902],[-0.09150209  0.2535374  -0.58750326],[-0.10550035  0.27807714 -1.44033056],[-0.6502518   0.47472021  0.49274467],[-0.77308741  0.22251191  0.20215166]
test01Infarct (5).jpg.Extracted.png,[ 0.04761664 -0.03003195 -0.31566292],[0.06417384 0.10092848 0.19787825],[-0.11179048 -0.07684344  0.13228462],[-0.02733953  0.28573397 -0.08545151],[-0.35162288  0.04534344 -0.21078038],[-0.06150152  0.20356628 -0.64943145],[-0.17208074  0.11999293 -0.66652175],[-0.19501868  0.39731419  0.51270904],[-0.34838558  0.28492464  0.4671349 ]
test01Infarct (50).jpg.Extracted.png,[ 0.12103923 -0.00512361 -0.12100627],[-0.02990597  0.01804377  0.38598031],[-0.12122053 -0.01676801 -0.34667445],[-0.20556602  0.36579053  0.33429322],[-0.3612264   0.28908478 -0.34254738],[-0.13303032  0.35404501 -0.25587876],[-0.11196161  0.24778267  0.00412708],[-0.4104124   0.36092012  0.70985722],[-0.50584161  0.34584627  0.22286215]
test01Infarct (51).jpg.Extracted.png,[ 0.09956524 -0.09538234 -0.42829403],[0.10761679 0.12163876 0.28305938],[-0.20718203 -0.03111849  0.17447721],[ 0.05120187  0.51275617 -0.0544987 ],[-0.52697065  0.32474761 -0.29390368],[-0.00303098  0.39227481 -0.97708377],[-0.23498196  0.27934383 -1.09970583],[-0.18898958  0.78387983  0.4651853 ],[-0.44428179  0.69956723  0.37759811]
test01Infarct (52).jpg.Extracted.png,[ 0.01716114 -0.06282044 -0.28014017],[0.09806212 0.03615576 0.17738605],[-0.11522326  0.0285435   0.10881227],[ 0.15381368  0.21690985 -0.01243592],[-0.18992851  0.22732535 -0.14301312],[ 0.08224851  0.16826125 -0.40416752],[-0.03958463  0.17782412 -0.44893685],[0.02831241 0.31655638 0.70760406],[-0.10345164  0.3043927   0.69641173]
