path,index0,index1,index2,index3,index4,index5,index6,index7,index8
train01Infarct (114).jpg.Extracted.png,[ 0.07659152 -0.04532996 -0.32213429],[0.06012178 0.11255528 0.19852462],[-0.13671331 -0.07371577  0.13967685],[ 0.01333756  0.36811729 -0.11632823],[-0.38166704  0.02752636 -0.19543142],[-0.06385706  0.26998397 -0.84221635],[-0.29557572  0.15043266 -0.79568506],[-0.22248496  0.43183206  0.6421318 ],[-0.38337449  0.31481197  0.56768174]
train01Infarct (115).jpg.Extracted.png,[-0.02449335 -0.04499442 -0.16727055],[ 0.07836909  0.05042312 -0.03484803],[-0.05387574 -0.00560233  0.20899811],[ 0.15751094  0.2723612  -0.2107005 ],[-0.23377858  0.07456946  0.02107005],[ 0.04329871  0.19125618 -0.35819085],[-0.16691642  0.04850727 -0.35397684],[0.0341431  0.29654569 0.53517928],[-0.05708549  0.26145889  0.72902374]
train01Infarct (116).jpg.Extracted.png,[ 0.01655362 -0.05136251 -0.29386592],[0.08760534 0.08113496 0.13660174],[-0.10415897 -0.03119311  0.16743079],[ 0.01204876  0.26041515 -0.08903317],[-0.29399122 -0.02345874 -0.03895201],[ 0.01624357  0.2306139  -0.62323222],[-0.36815484 -0.02805341 -0.62740565],[-0.08608412  0.30154087  0.69139824],[-0.20103395  0.20470567  0.67887795]
train01Infarct (118).jpg.Extracted.png,[ 0.04526853 -0.04554237 -0.28918513],[0.0874422  0.07849992 0.18142275],[-0.13271073 -0.03593733  0.11979116],[ 0.01339236  0.29047753 -0.05696082],[-0.30058023  0.16528223 -0.17901971],[-0.00261933  0.23390855 -0.57937289],[-0.13692311  0.15393464 -0.62331409],[-0.11481939  0.38239049  0.55821601],[-0.26523624  0.30950566  0.49962774]
train01Infarct (119).jpg.Extracted.png,[ 0.03413994 -0.05396725 -0.24740078],[0.07751204 0.09807754 0.1476424 ],[-0.11165197 -0.04717665  0.10902515],[0.08116257 0.32393034 0.07060436],[-0.34344271  0.03455712 -0.11296698],[-0.03317985  0.22189804 -0.1553296 ],[-0.14995526  0.12389514 -0.22122701],[-0.15870552  0.36604256  0.64956015],[-0.28110671  0.25914427  0.64014624]
train01Infarct (12).jpg.Extracted.png,[ 0.01428831 -0.10022856 -0.27468049],[0.11993318 0.08188026 0.07733723],[-0.13422149  0.02031821  0.21687777],[ 0.04126914  0.32709986 -0.3418951 ],[-0.35193266  0.23978111 -0.11285858],[ 0.04135271 -0.01965118 -0.88959113],[-0.18391427  0.21908804 -0.79498909],[-0.07782467  0.55335303  0.4298584 ],[-0.26476435  0.47073117  0.484628  ]
train01Infarct (120).jpg.Extracted.png,[-0.04070545 -0.04426505 -0.19985289],[0.11360443 0.03934388 0.04874461],[-0.07289898  0.0051386   0.15749379],[ 0.10115324  0.22664865 -0.05945298],[-0.18609274  0.1544836   0.0948961 ],[ 0.02521361  0.17939179 -0.26868172],[-0.06656129  0.16256059 -0.21380205],[0.10236329 0.24661205 0.64026283],[-0.02033522  0.24462019  0.68828254]
train01Infarct (121).jpg.Extracted.png,[ 0.02191957 -0.09461146 -0.27910022],[0.10553399 0.08225039 0.13955011],[-0.12745356  0.01331208  0.14949201],[ 0.11692485  0.34837046 -0.08137197],[-0.31104858  0.23394525 -0.04381567],[ 0.0585703   0.32818539 -0.60716006],[-0.13529145  0.26301619 -0.4710185 ],[-0.05088031  0.43497302  0.67914296],[-0.21152869  0.38733514  0.67914296]
train01Infarct (122).jpg.Extracted.png,[ 0.05546216 -0.06769123 -0.36060691],[0.06983936 0.09957478 0.17849439],[-0.12530151 -0.0345522   0.20089516],[ 0.11812273  0.36188643 -0.12913798],[-0.33604643  0.10245446 -0.21022463],[ 0.00745506  0.19103072 -0.78684075],[-0.11212077  0.11039389 -0.81386963],[-0.15466096  0.39770864  0.47901183],[-0.32619058  0.28967341  0.51054552]
train01Infarct (123).jpg.Extracted.png,[ 0.05399264 -0.09631744 -0.31479513],[0.06636129 0.12729481 0.18812021],[-0.13412699 -0.03767155  0.12796291],[-0.07260954  0.37183827  0.17109647],[-0.32742839  0.10154035 -0.20847889],[-0.24430006  0.48826778 -0.10064498],[-0.17822114  0.13364509 -0.60099433],[-0.21169681  0.37383235  0.81378658],[-0.33590324  0.25682955  0.77496637]
train01Infarct (124).jpg.Extracted.png,[ 0.06590545 -0.0363176  -0.41812989],[0.03830643 0.12306763 0.27360076],[-0.12773142 -0.10810805  0.15941439],[-0.13964973  0.39082027  0.15941439],[-0.3584287  -0.00315581 -0.17654155],[-0.11818492  0.26296038 -0.46902084],[-0.15344571  0.12948722 -0.80102435],[-0.30375866  0.3349248   0.81156414],[-0.40734712  0.1572373   0.72856326]
train01Infarct (125).jpg.Extracted.png,[ 0.03461373 -0.03719118 -0.2696111 ],[0.07150448 0.08149803 0.16439701],[-0.10611821 -0.04593696  0.11109381],[0.07734237 0.30842764 0.02413719],[-0.26923936  0.07141427 -0.03840007],[-0.01124678  0.18332802 -0.28525767],[-0.09135929  0.1252289  -0.28525767],[-0.07399973  0.23815836  0.86345304],[-0.19036418  0.16702111  0.840413  ]
train01Infarct (126).jpg.Extracted.png,[ 0.03687638 -0.03251989 -0.36801008],[0.07417312 0.09064912 0.19099257],[-0.1110495  -0.06041493  0.18847637],[ 0.02716435  0.35680486 -0.01654447],[-0.34769605  0.0875329  -0.04490641],[-0.01742426  0.22549591 -0.64050724],[-0.20102517  0.11439868 -0.67241443],[-0.14388342  0.33764245  0.82722337],[-0.2925953   0.22273832  0.82367813]
train01Infarct (127).jpg.Extracted.png,[ 0.0816702   0.01109609 -0.52178827],[0.03403548 0.14936774 0.35983133],[-0.14549016 -0.20407145  0.17016625],[-0.18713596  0.46176802  0.32278958],[-0.53918739 -0.09816006 -0.27717801],[-0.16973069  0.30652997 -0.4982187 ],[-0.30946608  0.05855779 -1.18765514],[-0.49733019  0.37988576  0.66487636],[-0.63220338  0.10605232  0.55435602]
train01Infarct (128).jpg.Extracted.png,[ 0.04015535  0.16417522 -0.47339568],[-0.1670616   0.01858231  0.31797361],[ 0.12690625 -0.17166236  0.16505346],[-0.5230301  -0.13346079 -0.08099866],[-0.01825736 -0.51418774 -0.37745377],[-0.26041675 -0.13454791 -0.98008383],[-0.09515434 -0.23182504 -1.17934054],[-0.47617656 -0.46030818  0.34181436],[-0.25990003 -0.6180547   0.30779492]
train01Infarct (129).jpg.Extracted.png,[ 0.08814011 -0.00650398 -0.29694264],[0.06010573 0.10095387 0.24426085],[-0.17388899 -0.11364606  0.0456796 ],[-0.05419233  0.4098624   0.0456796 ],[-0.47431445  0.03393598 -0.18985584],[-0.09470505  0.1565264  -0.46393343],[-0.24439164  0.11364606 -0.40826142],[-0.33199381  0.38566     0.81652284],[-0.46852692  0.24938996  0.65807173]
train01Infarct (13).jpg.Extracted.png,[ 0.10535433  0.04214474 -0.17576813],[0.04565806 0.04594495 0.17817885],[-0.16636104 -0.09803478 -0.01067268],[-0.03717382  0.26591609  0.09452945],[-0.39077816  0.09015455 -0.09300478],[-0.08448504  0.19837985 -0.25766899],[-0.32343111  0.15356812 -0.20278092],[-0.22655812  0.18793373  0.71659423],[-0.39101715  0.1194415   0.62511411]
train01Infarct (130).jpg.Extracted.png,[ 0.0870016  -0.02906116 -0.24308069],[0.05799349 0.07122612 0.27464418],[-0.16051906 -0.04951309 -0.05491964],[0.03815411 0.33182664 0.13180713],[-0.44277389  0.03829672 -0.28009016],[-0.05733183  0.14065342 -0.31304194],[-0.23144141  0.1869115  -0.3350098 ],[-0.23974672  0.42298375  0.54370442],[-0.37404112  0.35437683  0.34599372]
train01Infarct (131).jpg.Extracted.png,[-0.0085648  -0.05925861 -0.23234578],[0.07194352 0.07964916 0.06764497],[-0.06337872 -0.02092146  0.17004282],[0.10584436 0.30360934 0.03553501],[-0.21174408  0.10095398 -0.0106605 ],[-0.06533728  0.3655049  -0.08528402],[-0.08792528  0.08923092 -0.28072656],[-0.06629228  0.26493846  0.78887716],[-0.16143318  0.20255848  0.87060768]
train01Infarct (132).jpg.Extracted.png,[-0.00595263 -0.08161392 -0.28900962],[0.10846257 0.10381963 0.12273011],[-0.10250994 -0.02335421  0.17658327],[0.19255772 0.38845847 0.0388386 ],[-0.30322879  0.15206243 -0.11166097],[-0.00546945  0.30924966 -0.20390264],[-0.11474472  0.13164246 -0.48548249],[-0.14802668  0.45349219  0.69909478],[-0.28278814  0.3580508   0.73793338]
train01Infarct (133).jpg.Extracted.png,[ 0.01856978 -0.06392118 -0.32883207],[0.08868089 0.0949756  0.17751112],[-0.10725067 -0.03227051  0.15900477],[0.04198013 0.35965249 0.19168263],[-0.2870015   0.13016775 -0.14908649],[-0.09307773  0.4602003  -0.10294067],[-0.14923112  0.08777577 -0.64604145],[-0.13532769  0.4090885   0.87677053],[-0.28407595  0.31831144  0.83062472]
train01Infarct (134).jpg.Extracted.png,[ 0.01519    -0.0127288  -0.21177385],[0.0737606  0.04733664 0.12589705],[-0.08895061 -0.03578535  0.08991459],[0.04307733 0.17471012 0.18843472],[-0.16646164  0.09193374  0.11173516],[-0.03028446  0.15042768  0.06344285],[-0.11527301  0.09347712  0.02935415],[-0.03491459  0.14713515  0.8616864 ],[-0.12746568  0.10572123  0.85600495]
train01Infarct (135).jpg.Extracted.png,[ 0.03902941 -0.07375712 -0.27427867],[0.0917247  0.09811327 0.15468797],[-0.13075411 -0.02633678  0.13099936],[ 0.0473658  0.3820897 -0.1463786],[-0.30558257  0.19721676 -0.22579677],[-0.00392137  0.18369681 -0.63223096],[-0.09179684  0.13909018 -0.60887268],[-0.11524145  0.41180515  0.61977321],[-0.25836727  0.33219884  0.61510155]
train01Infarct (136).jpg.Extracted.png,[ 0.00244463 -0.00901871 -0.23245095],[0.07459435 0.01053835 0.12509013],[-0.07703899 -0.00157038  0.11100612],[0.12629222 0.13242895 0.01122499],[-0.09231436  0.09634276  0.02806249],[ 0.11046099  0.16234076 -0.20766239],[-0.03714034  0.14108812 -0.15041492],[0.02723876 0.09895934 0.81942458],[-0.06336259  0.0953639   0.81942458]
train01Infarct (137).jpg.Extracted.png,[-0.01683906 -0.05099628 -0.23116066],[0.09376419 0.06256032 0.11844596],[-0.07692512 -0.01196845  0.11715381],[ 0.11924555  0.24093445 -0.00219686],[-0.15659221  0.15085644  0.00109843],[ 0.04452958  0.15653938 -0.27900176],[-0.05080686  0.12166627 -0.22627702],[0.0093678  0.2162329  0.80185544],[-0.08862898  0.19143513  0.80185544]
train01Infarct (138).jpg.Extracted.png,[-0.0218534  -0.07936335 -0.27503418],[0.11208554 0.06000032 0.12341277],[-0.09023214  0.0203541   0.15807741],[ 0.17101103  0.26918234 -0.10364731],[-0.16295303  0.23570195 -0.06633428],[ 0.08126088  0.18540192 -0.4933612 ],[-0.04730382  0.16535908 -0.46433995],[0.04042615 0.34013807 0.67578047],[-0.09306414  0.31224153  0.67992636]
train01Infarct (139).jpg.Extracted.png,[ 0.07001151 -0.01147742 -0.33543028],[0.03232021 0.06483289 0.29469753],[-0.13114733 -0.06927573  0.04033765],[-0.13173391  0.205634    0.34805633],[-0.33130654  0.05235905 -0.2086033 ],[-0.10514684  0.1565094   0.00576252],[-0.1440875   0.12594346 -0.51632198],[-0.29821052  0.25424268  0.84939576],[-0.38756908  0.1306856   0.68689263]
train01Infarct (14).jpg.Extracted.png,[ 0.13747957 -0.09066409 -0.21314152],[0.04339765 0.1156875  0.17151232],[-0.18087722 -0.02837197  0.0480085 ],[ 0.02022196  0.37527686 -0.00393773],[-0.41094592  0.25119086 -0.04528391],[ 0.02846068  0.31768999 -0.41149288],[-0.41427749  0.3676395  -0.26973457],[-0.26535505  0.41923676  0.50993616],[-0.46931457  0.33310903  0.48630977]
train01Infarct (140).jpg.Extracted.png,[ 0.01083369 -0.09527936 -0.25734765],[0.10103332 0.08179855 0.05818295],[-0.111867    0.01439344  0.21156332],[ 0.14395456  0.45538338 -0.16246003],[-0.2906351   0.21497162 -0.03641346],[-0.03091128  0.23670758 -0.46077026],[-0.10969153  0.13849299 -0.46497181],[-0.03946325  0.49807849  0.60222253],[-0.19091726  0.43497086  0.71146289]
train01Infarct (141).jpg.Extracted.png,[ 0.02004573 -0.03706538 -0.26886111],[0.08995721 0.10225368 0.17864819],[-0.12087834 -0.07503861  0.08622948],[-0.0312494   0.30489285  0.17528615],[-0.29470583  0.05614329 -0.04523514],[-0.13319235  0.31540401 -0.06219831],[-0.14101563  0.16766867 -0.30816437],[-0.15943747  0.32093275  0.81988684],[-0.28349539  0.22646342  0.75203414]
train01Infarct (142).jpg.Extracted.png,[ 0.00502192 -0.08313107 -0.46271089],[0.13903755 0.12568987 0.16695754],[-0.14405947 -0.04640032  0.33023938],[ 0.07889592  0.50443868 -0.25774283],[-0.53835794  0.16242967 -0.03119181],[ 0.00468007  0.41022763 -1.25259734],[-0.23483473  0.24541173 -1.14424685],[-0.17904614  0.66103477  0.41698522],[-0.45406925  0.4968999   0.46623544]
train01Infarct (143).jpg.Extracted.png,[ 0.07652709 -0.05163981 -0.19519599],[0.04362293 0.11332794 0.16164668],[-0.12015002 -0.06667255  0.03762316],[ 0.06032665  0.3699857  -0.05595242],[-0.29336432  0.05883187 -0.20807307],[ 0.04865752  0.31179774 -0.50182329],[-0.15657727  0.11840949 -0.51755991],[-0.20157833  0.30901843  0.58924895],[-0.32237946  0.21597091  0.55777572]
train01Infarct (144).jpg.Extracted.png,[-0.03609954 -0.02057889 -0.1482554 ],[0.10032394 0.04050089 0.03815396],[-0.0642244  -0.02059489  0.11478047],[0.17675211 0.24636984 0.00994474],[-0.1789133   0.11287728  0.11809375],[ 0.1476767   0.37540572 -0.12430921],[-0.08380607  0.11889505 -0.04226513],[0.01046396 0.21903178 0.69240231],[-0.09982619  0.17564214  0.75207073]
train01Infarct (145).jpg.Extracted.png,[-0.01831226 -0.0851753  -0.22000151],[ 0.0648114   0.06177419 -0.17898428],[-0.04649914  0.02411096  0.40711891],[ 0.19022209  0.29174796 -0.32341497],[-0.18529163  0.16989387  0.50684435],[ 0.15052321  0.48617618 -0.40547548],[-0.19011509  0.17825673  0.05309798],[-0.13862096  0.47543451  0.10619596],[-0.24074495  0.41095984  0.55994233]
train01Infarct (146).jpg.Extracted.png,[ 0.00022349 -0.0761547  -0.16470689],[0.14549673 0.11653349 0.08847891],[-0.14572022 -0.04421077  0.08517735],[ 0.15672717  0.45619079 -0.05972942],[-0.34297247  0.17893128 -0.02582894],[ 0.01176317  0.2982188  -0.30671866],[-0.14585145  0.23291979 -0.20986013],[-0.07380722  0.37258589  0.63280902],[-0.22297916  0.26212522  0.68123828]
train01Infarct (147).jpg.Extracted.png,[ 0.02423078 -0.07515709 -0.2915745 ],[0.06870236 0.08052293 0.12006009],[-0.09293314 -0.00580638  0.18611588],[ 0.03865984  0.27539092 -0.09114861],[-0.23006991  0.14318824 -0.01302123],[-0.00576585  0.15920995 -0.54689163],[-0.09914306  0.12778429 -0.51433856],[-0.11497676  0.3812041   0.13021229],[-0.22894181  0.31788272  0.19531844]
train01Infarct (148).jpg.Extracted.png,[ 0.04940289 -0.03480738 -0.22078349],[0.05524702 0.08095859 0.14488917],[-0.1046499  -0.04896001  0.08240399],[-0.0200021   0.23335778 -0.03974734],[-0.29355396  0.05611681 -0.08346941],[-0.0553082   0.20031752 -0.40542287],[-0.16341552  0.11883698 -0.29810505],[-0.17212043  0.24672238  0.68762898],[-0.26589666  0.16522905  0.67173005]
train01Infarct (149).jpg.Extracted.png,[-0.0211152  -0.07469108 -0.21561754],[ 0.08925561  0.0813543  -0.04312351],[-0.06814041 -0.00693565  0.27002773],[ 0.17097565  0.3068691  -0.34385432],[-0.26345988  0.05250884  0.22923621],[ 0.010931    0.24591878 -0.70265883],[-0.3791224   0.04492582 -0.23421961],[-0.0437526   0.41517752  0.45348903],[-0.15440746  0.34758848  0.69269203]
train01Infarct (15).jpg.Extracted.png,[ 0.11884195 -0.0493597   0.06605003],[-0.07353318 -0.06592167  0.03743345],[-0.04989656  0.12437772 -0.11124635],[-0.11812246  0.08640978  0.40647704],[-0.16384885  0.30165839  0.10268894],[-0.04446564  0.17248013  0.49205115],[-0.18324499  0.29166939  0.25672234],[-0.3924808   0.24526413  0.80439667],[-0.35218533  0.35945888  0.6760355 ]
train01Infarct (150).jpg.Extracted.png,[ 0.06742157 -0.0103867  -0.25788465],[0.03969221 0.08861209 0.18070938],[-0.11865763 -0.08817667  0.07546194],[0.03070128 0.25175158 0.09163235],[-0.3297     -0.0364736  -0.11319291],[-0.08283396  0.18223582 -0.24255623],[-0.1911642   0.07496311 -0.29106748],[-0.24870018  0.21323453  0.77617994],[-0.32578385  0.10257443  0.700718  ]
train01Infarct (151).jpg.Extracted.png,[-0.01946517 -0.10327906 -0.199843  ],[ 0.09744314  0.07583627 -0.04185901],[-0.07797797  0.02867179  0.24957051],[ 0.08325659  0.4267593  -0.20264392],[-0.23388038  0.23264746  0.0736887 ],[-0.0550103   0.25043472 -0.30312851],[-0.11430465  0.16550884 -0.37346773],[0.00748409 0.46212604 0.50074821],[-0.13608158  0.40720578  0.68162047]
train01Infarct (152).jpg.Extracted.png,[ 0.0376282  -0.0488983  -0.29002101],[0.07605164 0.0920111  0.12788328],[-0.11367985 -0.04568467  0.17557258],[ 0.00920497  0.35047407 -0.09196385],[-0.34344082  0.09932508 -0.0749859 ],[-0.05024481  0.1778627  -0.49094545],[-0.18157181  0.1208098  -0.49943442],[-0.13192017  0.34376282  0.65506555],[-0.27267488  0.24873033  0.68902143]
train01Infarct (153).jpg.Extracted.png,[ 0.07366489 -0.05145861 -0.33840763],[0.04116278 0.12785769 0.19176433],[-0.11482767 -0.08190352  0.16364159],[-0.08299483  0.3294482  -0.02342259],[-0.38551686  0.01823486 -0.08900583],[-0.15095134  0.27027513 -0.6230408 ],[-0.24166496  0.14155623 -0.6230408 ],[-0.28067603  0.37141524  0.60898724],[-0.41457746  0.2322161   0.56682659]
train01Infarct (154).jpg.Extracted.png,[ 0.01186833 -0.05468295 -0.21310766],[0.08064478 0.08635399 0.09299243],[-0.0925131  -0.03356611  0.12926522],[ 0.05662979  0.32239357 -0.11810487],[-0.23262255  0.08956055 -0.09993489],[-0.02869295  0.1648279  -0.43153702],[-0.09240828  0.09456486 -0.36794209],[-0.11087435  0.32745244  0.58143936],[-0.21509187  0.25397792  0.60415183]
train01Infarct (155).jpg.Extracted.png,[ 0.05377411 -0.03726931 -0.34459288],[0.06513638 0.09038585 0.2133194 ],[-0.11891049 -0.05637182  0.14299722],[0.00871512 0.33869365 0.06402182],[-0.35433657  0.09686074 -0.02000682],[-0.05830603  0.23870344 -0.50017047],[-0.17367781  0.17336331 -0.50417183],[-0.16337248  0.34115204  0.73625093],[-0.31036453  0.24416507  0.69223593]
train01Infarct (156).jpg.Extracted.png,[ 0.04419671  0.01556526 -0.18442141],[0.04868579 0.0525573  0.16394835],[-0.10373036 -0.07709573  0.01634605],[-0.04300133  0.12654036  0.34653624],[-0.26276291  0.0020846  -0.00653842],[-0.07292653  0.14674892  0.35961308],[-0.13246683  0.11516982 -0.03596131],[-0.12187155  0.10230043  0.84345614],[-0.19862271  0.03412886  0.75191826]
train01Infarct (157).jpg.Extracted.png,[-0.03873374 -0.06701222 -0.23263018],[ 0.10044548  0.08403064 -0.0516956 ],[-0.06171174 -0.01763526  0.29645659],[ 0.18983945  0.3226872  -0.2700553 ],[-0.18532723  0.01281181  0.36710642],[ 0.03443966  0.27335177 -0.54433022],[-0.22854669 -0.0675927  -0.04219614],[-0.03821796  0.45457451  0.46837716],[-0.16309231  0.39281689  0.70045594]
train01Infarct (158).jpg.Extracted.png,[ 0.05680447 -0.05187482 -0.42841306],[0.08499373 0.1229088  0.28658348],[-0.14179819 -0.07668246  0.16043353],[ 0.27409339  0.33132469 -0.02014901],[-0.40456069  0.01753082 -0.3333745 ],[ 0.33317453  0.37185759 -0.99279658],[-0.31136061  0.12082677 -1.34998354],[-0.31086969  0.48814158  0.58981642],[-0.47860421  0.34597758  0.51837903]
train01Infarct (159).jpg.Extracted.png,[ 0.04080427 -0.03740604 -0.24826621],[0.05805091 0.07872133 0.16703625],[-0.09885518 -0.04384063  0.08777858],[-0.01021154  0.25143349  0.05007289],[-0.25166892  0.1243042  -0.03689581],[-0.02460187  0.22062229 -0.28594256],[-0.10829532  0.15979446 -0.27803632],[-0.10758905  0.28727689  0.70233819],[-0.22121086  0.22318254  0.66280696]
