path,index0,index1,index2,index3,index4,index5,index6,index7,index8
train01Infarct (111).jpg.Extracted.png,[ 0.05521254 -0.113444  ],[0.09771178 0.15389109],[-0.15292432 -0.04669704],[0.0055503  0.48914834],[-0.37280576  0.15937845],[-0.04117525  0.22713838],[-0.48908878  0.32647616],[-0.24212139  0.54846719],[-0.4282457  0.4307125]
train01Infarct (112).jpg.Extracted.png,[ 0.0434378  -0.15516041],[0.10194585 0.17170496],[-0.14538365 -0.01898122],[0.01011   0.5705124],[-0.36237072  0.25732309],[-0.06399322  0.33483678],[-0.43766595  0.47068165],[-0.17108639  0.6407747 ],[-0.35114597  0.5330193 ]
train01Infarct (113).jpg.Extracted.png,[ 0.03620386 -0.11703928],[0.11627972 0.10961067],[-0.15248358  0.00858027],[0.05386043 0.39236305],[-0.38574422  0.213198  ],[-0.03971296  0.15063812],[-0.56018982  0.34823512],[-0.22908898  0.59897484],[-0.39451979  0.49648452]
train01Infarct (114).jpg.Extracted.png,[ 0.09652794 -0.08009429],[0.08469361 0.16226505],[-0.18122155 -0.09701842],[0.0219317  0.48565226],[-0.48773891  0.03598535],[-0.09593906  0.34863617],[-0.37854587  0.2204946 ],[-0.25663613  0.53291114],[-0.47191098  0.38387182]
train01Infarct (115).jpg.Extracted.png,[-0.04198067 -0.04640362],[0.12947059 0.05980764],[-0.08748992 -0.01448698],[0.22176847 0.37258319],[-0.34988926  0.13069836],[0.01348294 0.22717417],[-0.16759243  0.06505948],[0.06300807 0.34553275],[-0.04871709  0.28740109]
train01Infarct (116).jpg.Extracted.png,[ 0.03176876 -0.06553453],[0.12621918 0.11584696],[-0.15798794 -0.05599587],[0.04731456 0.35101518],[-0.43382752 -0.0511823 ],[0.03023006 0.33592387],[-0.51853814 -0.04997215],[-0.1327133   0.44291552],[-0.33900857  0.30631075]
train01Infarct (117).jpg.Extracted.png,[-0.01374552 -0.07632127],[0.12374953 0.12765913],[-0.110004  -0.0560592],[0.0983711  0.46424705],[-0.25403889  0.14234217],[-0.06609191  0.29922776],[-0.14795507  0.15399395],[-0.00852459  0.35608845],[-0.13879902  0.23814236]
train01Infarct (118).jpg.Extracted.png,[ 0.04906863 -0.06293705],[0.10746866 0.09638781],[-0.1565373  -0.03805825],[-0.00218309  0.36039218],[-0.35319169  0.2230093 ],[-0.01078724  0.28676095],[-0.15929477  0.20763319],[-0.14513336  0.4690271 ],[-0.32309743  0.37149659]
train01Infarct (119).jpg.Extracted.png,[ 0.04025467 -0.06432737],[0.10934852 0.13322094],[-0.14960319 -0.07803086],[0.11435812 0.4144468 ],[-0.45342493  0.05534227],[-0.02003772  0.36320749],[-0.25233212  0.1390713 ],[-0.15185728  0.42818695],[-0.34149996  0.30109057]
train01Infarct (12).jpg.Extracted.png,[ 0.00026921 -0.06087761],[0.12809065 0.09235736],[-0.12835986 -0.03541021],[0.01171853 0.38475843],[-0.4213737   0.22039062],[ 0.01813288 -0.04352304],[-0.25392206  0.20799365],[-0.13988225  0.51828801],[-0.31559854  0.41905056]
train01Infarct (120).jpg.Extracted.png,[-0.06527142 -0.0680572 ],[0.18577608 0.06285914],[-0.12050467  0.00579495],[0.17722249 0.34099741],[-0.18951988  0.2177122 ],[0.06527474 0.25914454],[-0.08963603  0.23224076],[0.14248366 0.36945782],[-0.03899362  0.36491764]
train01Infarct (121).jpg.Extracted.png,[ 0.03095098 -0.15400307],[0.16001784 0.12511966],[-0.19096882  0.03429188],[0.13135759 0.47020625],[-0.40838877  0.33975935],[0.07868341 0.42183052],[-0.15576402  0.32901324],[-0.06123464  0.61078   ],[-0.28165748  0.51814485]
train01Infarct (122).jpg.Extracted.png,[ 0.06425118 -0.08536405],[0.08563367 0.12209383],[-0.14988484 -0.04154611],[0.13525598 0.41437666],[-0.38801995  0.10308777],[0.00417174 0.21598997],[-0.13113246  0.13077075],[-0.18970561  0.46573969],[-0.38498157  0.33055605]
train01Infarct (123).jpg.Extracted.png,[ 0.00360699 -0.19203614],[0.20505709 0.14222482],[-0.20866409  0.05929496],[0.19474032 0.58440329],[-0.40663776  0.38889491],[0.01673718 0.91857774],[-0.19639248  0.3365781 ],[-0.05744461  0.70291181],[-0.29313548  0.59574192]
train01Infarct (124).jpg.Extracted.png,[ 0.06013398 -0.09414233],[0.14312788 0.16204643],[-0.20326186 -0.07840562],[0.08533502 0.67201329],[-0.52226141  0.21707789],[-0.12918004  0.62387381],[-0.15986463  0.27747735],[-0.22248059  0.62241923],[-0.48361129  0.45161066]
train01Infarct (125).jpg.Extracted.png,[ 0.0445382  -0.07072856],[0.13185669 0.15338629],[-0.17639489 -0.09296868],[0.14055224 0.61555638],[-0.52588478  0.12903395],[-0.02134607  0.36993674],[-0.15029727  0.25981752],[-0.16967305  0.46626002],[-0.37563086  0.33993324]
train01Infarct (126).jpg.Extracted.png,[ 0.07682882 -0.04917309],[0.12779101 0.14310979],[-0.20461983 -0.10806411],[0.07476938 0.62251084],[-0.59208224  0.1439739 ],[-0.02272574  0.36215236],[-0.32576464  0.21066134],[-0.28100309  0.62874289],[-0.55896596  0.42528025]
train01Infarct (127).jpg.Extracted.png,[ 0.09413241 -0.03461517],[0.1209445  0.14598998],[-0.21507691 -0.12836543],[0.08172515 0.59736421],[-0.6231684   0.14906103],[-0.19769506  0.72195929],[-0.28941718  0.22171632],[-0.40817266  0.69741784],[-0.68131277  0.48597117]
train01Infarct (128).jpg.Extracted.png,[0.03800213 0.19084044],[-0.18277037  0.01524299],[ 0.14476824 -0.19074334],[-0.55464212 -0.15685591],[-0.01693696 -0.54412871],[-0.25583408 -0.15393995],[-0.10461287 -0.20335626],[-0.45730975 -0.48564759],[-0.2359929  -0.64426434]
train01Infarct (129).jpg.Extracted.png,[ 0.10664489 -0.02920077],[0.12336818 0.09310452],[-0.23001308 -0.07760185],[0.13017141 0.62507147],[-0.66672366  0.26146055],[-0.02573005  0.24150791],[-0.31398287  0.29113967],[-0.31238399  0.76988073],[-0.56981404  0.6339319 ]
train01Infarct (13).jpg.Extracted.png,[0.18120009 0.03389177],[ 0.01688154 -0.01870394],[-0.19808164 -0.01776995],[-0.17096691  0.26162332],[-0.50010233  0.39899287],[-0.26635522  0.3806794 ],[-0.22755194  0.34570946],[-0.27809019  0.25061792],[-0.43988182  0.28681206]
train01Infarct (130).jpg.Extracted.png,[ 0.08224737 -0.0451582 ],[0.07565059 0.06879901],[-0.15789797 -0.02719006],[0.11355766 0.36105513],[-0.48625973  0.11686645],[-0.02739678  0.17093207],[-0.21894261  0.23568509],[-0.1886341   0.53274822],[-0.34011049  0.48119728]
train01Infarct (131).jpg.Extracted.png,[-0.0227566  -0.10175844],[0.14173575 0.14219369],[-0.11897915 -0.04469141],[0.20768055 0.57241262],[-0.39899938  0.1939409 ],[-0.11698629  0.70076401],[-0.17809101  0.17611921],[-0.15028868  0.45556478],[-0.27739406  0.34187601]
train01Infarct (132).jpg.Extracted.png,[-0.01477767 -0.11040696],[0.17106503 0.14700296],[-0.15628736 -0.04152671],[0.29665866 0.5791391 ],[-0.45857919  0.24039736],[0.02135762 0.4593468 ],[-0.15799218  0.19167671],[-0.20138472  0.6342264 ],[-0.41432874  0.49605662]
train01Infarct (133).jpg.Extracted.png,[ 0.04287946 -0.10848474],[0.16816378 0.17687412],[-0.21104324 -0.08031265],[0.06509297 0.76278482],[-0.59712806  0.269592  ],[-0.34209392  1.04263257],[-0.30846621  0.20016042],[-0.32994032  0.79296354],[-0.58888879  0.57477345]
train01Infarct (134).jpg.Extracted.png,[ 0.03348191 -0.04586518],[0.14495412 0.09247457],[-0.17843603 -0.05354239],[0.10888875 0.31991134],[-0.36696887  0.22558161],[-0.02813836  0.3055791 ],[-0.17078951  0.26065932],[-0.10210361  0.3547532 ],[-0.29111684  0.25116194]
train01Infarct (135).jpg.Extracted.png,[ 0.04148681 -0.09581089],[0.11704106 0.13342777],[-0.15852787 -0.04278695],[0.06368188 0.4899412 ],[-0.39662041  0.22943602],[-0.01302101  0.23612707],[-0.07149873  0.18444662],[-0.15984193  0.50852747],[-0.36734969  0.40340352]
train01Infarct (136).jpg.Extracted.png,[-0.03516502 -0.00353738],[0.14679832 0.04140765],[-0.11163329 -0.04137624],[0.26059382 0.32432642],[-0.20622555  0.15484765],[0.08180247 0.27754618],[-0.07758766  0.22311927],[0.02416789 0.18818672],[-0.11622455  0.14696299]
train01Infarct (137).jpg.Extracted.png,[-0.03548935 -0.09857371],[0.15733025 0.1099877 ],[-0.1218409  -0.01261924],[0.19625381 0.42868266],[-0.26365609  0.27668484],[0.04268941 0.27590155],[-0.05862941  0.21684133],[0.04257192 0.38885226],[-0.13008522  0.31676981]
train01Infarct (138).jpg.Extracted.png,[-0.04332472 -0.13413663],[0.17278855 0.10211914],[-0.12946383  0.0358052 ],[0.22798065 0.39208511],[-0.23129332  0.33180782],[0.07415628 0.26158206],[-0.04299487  0.22533819],[0.04346262 0.48099306],[-0.13815465  0.41984659]
train01Infarct (139).jpg.Extracted.png,[ 0.11382518 -0.05261674],[0.08137427 0.09955491],[-0.19519945 -0.05474534],[-0.11011222  0.43596573],[-0.50641872  0.24353693],[-0.22700524  0.35209125],[-0.20945364  0.28706289],[-0.36388759  0.52967516],[-0.54590984  0.38985074]
train01Infarct (14).jpg.Extracted.png,[ 0.18350079 -0.09520845],[0.03986821 0.07479796],[-0.223369    0.02482255],[0.12835152 0.34678529],[-0.45936765  0.46058485],[0.39046386 0.38304255],[-0.15937662  0.3575085 ],[-0.38461855  0.54705181],[-0.61363473  0.50598478]
train01Infarct (140).jpg.Extracted.png,[ 0.02411724 -0.13121899],[0.15619889 0.10600694],[-0.18031612  0.02995116],[0.24796905 0.7220161 ],[-0.40354308  0.35726344],[-0.01798218  0.41077752],[-0.17947987  0.25585721],[-0.06359135  0.68669539],[-0.32172818  0.598283  ]
train01Infarct (141).jpg.Extracted.png,[ 0.0008245  -0.07121042],[0.19219436 0.10336576],[-0.19301886 -0.03734088],[0.2668821 0.4396406],[-0.389393    0.27413433],[0.06672053 0.63234274],[-0.06941421  0.33878279],[-0.05869127  0.66963993],[-0.29848111  0.56116728]
train01Infarct (142).jpg.Extracted.png,[-0.00089208 -0.08903952],[0.18103496 0.16082085],[-0.18014288 -0.08269463],[0.09622608 0.5976301 ],[-0.60077316  0.17804006],[0.04616115 0.41231913],[-0.22762143  0.26500796],[-0.19453967  0.71727288],[-0.50998405  0.52263886]
train01Infarct (143).jpg.Extracted.png,[ 0.09310376 -0.05904226],[0.05222996 0.12353297],[-0.14533372 -0.07243552],[0.07058959 0.34458872],[-0.36739597  0.05825191],[0.09492828 0.46083798],[-0.19270182  0.15702314],[-0.23719137  0.39035925],[-0.38152374  0.28056417]
train01Infarct (144).jpg.Extracted.png,[-0.0494125  -0.03061215],[0.1538619  0.05688825],[-0.1044494  -0.02861624],[0.28385596 0.33057289],[-0.31266303  0.20133732],[0.20595437 0.51719446],[-0.15053768  0.16021609],[-0.02573304  0.37102768],[-0.16181315  0.27497007]
train01Infarct (145).jpg.Extracted.png,[-0.02074364 -0.12275301],[0.09389228 0.08330686],[-0.07314864  0.04206029],[0.23335779 0.34595527],[-0.26843319  0.25571897],[0.1610797  0.54616704],[-0.20075597  0.18819017],[-0.17226029  0.52197541],[-0.28104846  0.4544466 ]
train01Infarct (146).jpg.Extracted.png,[ 0.01119453 -0.11201472],[0.21396403 0.1540093 ],[-0.22515856 -0.05112649],[0.2217396  0.59980451],[-0.60155674  0.36205532],[0.03240687 0.38563639],[-0.17683522  0.31902101],[-0.06100519  0.50901511],[-0.28900494  0.38229536]
train01Infarct (147).jpg.Extracted.png,[ 0.02908615 -0.08234589],[0.06837818 0.08514111],[-0.09746433 -0.00305264],[0.03793827 0.28883249],[-0.22973044  0.14303859],[0.00734599 0.17066501],[-0.10561751  0.11535724],[-0.1003586   0.39064657],[-0.23115845  0.326606  ]
train01Infarct (148).jpg.Extracted.png,[ 0.07341576 -0.0399827 ],[0.06525524 0.10913493],[-0.13867101 -0.07707514],[-0.04162738  0.3202665 ],[-0.40143366  0.06743886],[-0.05442534  0.27251244],[-0.19135663  0.15927098],[-0.25779706  0.36073663],[-0.39449009  0.22816209]
train01Infarct (149).jpg.Extracted.png,[-0.0326748  -0.10325476],[0.14944749 0.11965379],[-0.11677269 -0.01817534],[0.21848004 0.39325224],[-0.31972621  0.09848165],[0.02895846 0.32706935],[-0.4582678   0.09469572],[-0.03392356  0.49727082],[-0.17603812  0.42129183]
train01Infarct (15).jpg.Extracted.png,[ 0.19960853 -0.0819777 ],[0.02066412 0.05050918],[-0.22027265  0.03810619],[0.12852753 0.29944866],[-0.51617569  0.4147566 ],[0.40611428 0.34703921],[-0.25851748  0.4076428 ],[-0.53999575  0.61151377],[-0.67964427  0.57636617]
train01Infarct (150).jpg.Extracted.png,[ 0.0906444  -0.02812922],[0.07528413 0.1015259 ],[-0.16592853 -0.08281279],[0.1402443 0.3197703],[-0.49020621  0.07074592],[-0.03795266  0.3043485 ],[-0.23138335  0.1774008 ],[-0.2756928   0.39362565],[-0.44681831  0.2636312 ]
train01Infarct (151).jpg.Extracted.png,[-0.03912817 -0.14520246],[0.13213534 0.12133758],[-0.09300717  0.02579272],[0.09704107 0.63255825],[-0.31370902  0.29739272],[-0.12196334  0.32500192],[-0.15420652  0.23656682],[-0.04123856  0.55740204],[-0.17266457  0.47173175]
train01Infarct (152).jpg.Extracted.png,[ 0.04882289 -0.05605591],[0.10723836 0.11799968],[-0.15606125 -0.06968693],[0.00807039 0.47777206],[-0.46345953  0.13411466],[-0.04763878  0.25313326],[-0.22416868  0.14571094],[-0.1706534  0.4607694],[-0.3702975   0.33650113]
train01Infarct (153).jpg.Extracted.png,[ 0.08303796 -0.06206399],[0.0709807  0.16480579],[-0.15401866 -0.11633843],[-0.08338731  0.41092688],[-0.47813164  0.04363322],[-0.16741536  0.35893251],[-0.25851676  0.24104327],[-0.35731647  0.46699292],[-0.5244446   0.29522497]
train01Infarct (154).jpg.Extracted.png,[ 0.0051723  -0.06947307],[0.10280371 0.10799915],[-0.10797601 -0.04216938],[0.06753205 0.41613572],[-0.28905823  0.11214401],[-0.03998506  0.19164624],[-0.11194256  0.11458094],[-0.14516272  0.38533299],[-0.26634609  0.29140418]
train01Infarct (155).jpg.Extracted.png,[ 0.06925982 -0.05909533],[0.10529133 0.14084425],[-0.17455115 -0.09336553],[-0.0014787  0.4893936],[-0.50325989  0.14775831],[-0.07873375  0.3321214 ],[-0.18020599  0.28926702],[-0.22643626  0.48509701],[-0.44076393  0.3362227 ]
train01Infarct (156).jpg.Extracted.png,[0.07303577 0.00239385],[0.09210205 0.07601165],[-0.16513782 -0.0888665 ],[0.00725599 0.23017462],[-0.44835441  0.10682843],[-0.03459239  0.28003471],[-0.1951163   0.22618581],[-0.16550708  0.24048756],[-0.30160381  0.17080276]
train01Infarct (157).jpg.Extracted.png,[-0.05787872 -0.08821105],[0.15883796 0.10383778],[-0.10095923 -0.01709291],[0.25185256 0.38174961],[-0.20962752  0.04817153],[0.04021616 0.31815093],[-0.29338679 -0.0595533 ],[-0.0219484   0.58298241],[-0.20092332  0.50142821]
train01Infarct (158).jpg.Extracted.png,[ 0.09481769 -0.06084628],[0.12462316 0.14227253],[-0.21944085 -0.09520273],[0.28126554 0.35352668],[-0.43782581  0.04708099],[0.44270742 0.43282797],[-0.34041773  0.16854845],[-0.37130139  0.65994747],[-0.62233083  0.4486683 ]
train01Infarct (159).jpg.Extracted.png,[ 0.05022511 -0.05613167],[0.09073968 0.10778267],[-0.14096479 -0.0583352 ],[-0.00902937  0.35679305],[-0.34261858  0.1725362 ],[-0.02115711  0.30103937],[-0.11105505  0.20846145],[-0.15700477  0.39156489],[-0.30637105  0.28453546]
train01Infarct (16).jpg.Extracted.png,[0.16532152 0.02485584],[0.0362009  0.02940677],[-0.20152241 -0.06326764],[0.11432648 0.30043568],[-0.55689842  0.27981522],[0.35888202 0.34748017],[-0.25546784  0.28943257],[-0.46667059  0.32723872],[-0.67129991  0.30029355]
train01Infarct (160).jpg.Extracted.png,[ 0.11565388 -0.06222631],[0.05021736 0.14298899],[-0.16587123 -0.09014685],[-0.17229012  0.49764215],[-0.53202213  0.16710116],[-0.03809113  0.19693976],[-0.18141854  0.16579354],[-0.32592904  0.4489863 ],[-0.50517237  0.29278196]
train01Infarct (161).jpg.Extracted.png,[ 0.12929861 -0.06763886],[0.02434814 0.14221582],[-0.15364675 -0.08308227],[-0.25646463  0.40517422],[-0.46696542  0.11711357],[-0.11609777  0.22284802],[-0.16395386  0.17615808],[-0.3583486   0.37697764],[-0.48870419  0.23984519]
train01Infarct (162).jpg.Extracted.png,[ 0.10510495 -0.04603607],[0.04554052 0.07675981],[-0.15064547 -0.03493986],[-0.05224164  0.28298035],[-0.36027725  0.18368092],[-0.06203335  0.27733572],[-0.11099189  0.24911256],[-0.20919696  0.45341367],[-0.35399903  0.37646236]
train01Infarct (163).jpg.Extracted.png,[ 0.0486746 -0.0708058],[0.04174078 0.13174032],[-0.09041538 -0.06505301],[-0.09603652  0.29587844],[-0.03414794 -0.24591661],[-0.03303539  0.2680566 ],[ 0.09457477 -0.46588457],[-0.23253895  0.3561591 ],[-0.35650288  0.240251  ]
train01Infarct (164).jpg.Extracted.png,[ 0.06513281 -0.07868857],[0.09381173 0.12181946],[-0.15894454 -0.04949003],[0.02407709 0.41648724],[-0.44177116  0.09868072],[0.00624986 0.32085344],[-0.30799122  0.12518066],[-0.19524603  0.54604096],[-0.39660425  0.44346899]
train01Infarct (165).jpg.Extracted.png,[ 0.05844444 -0.09308206],[0.10511628 0.12834755],[-0.16356072 -0.04057055],[-0.00327283  0.47196685],[-0.39453045  0.18272274],[-0.071323    0.25744208],[-0.16240649  0.13140723],[-0.17407753  0.5106233 ],[-0.34766105  0.3987913 ]
train01Infarct (166).jpg.Extracted.png,[ 0.04418172 -0.06923512],[0.16628392 0.08045289],[-0.21046564 -0.01354429],[0.22754654 0.44519056],[-0.40198363  0.3140818 ],[0.04922822 0.3215321 ],[-0.08671908  0.27283456],[-0.01820955  0.46807216],[-0.26095847  0.41887516]
train01Infarct (167).jpg.Extracted.png,[ 0.00040994 -0.07774671],[0.13917787 0.08244237],[-0.13958781 -0.00536316],[0.05958688 0.41359203],[-0.35787121  0.22512781],[-0.09318665  0.16219546],[-0.06044032  0.20349322],[-0.02549213  0.55556106],[-0.21236895  0.45952394]
train01Infarct (168).jpg.Extracted.png,[ 0.06285696 -0.0394897 ],[0.08000642 0.07603412],[-0.14286338 -0.04177882],[0.05426112 0.29669545],[-0.30077407  0.17416614],[0.04183026 0.37563143],[-0.06414894  0.16225932],[-0.15244463  0.37041534],[-0.31049939  0.29635421]
train01Infarct (169).jpg.Extracted.png,[ 0.09074899 -0.03287132],[0.09011583 0.07855415],[-0.18086482 -0.05297475],[0.03740339 0.34188097],[-0.33397756  0.25395206],[-0.05491541  0.47896726],[-0.07962497  0.21715541],[-0.19791439  0.42034006],[-0.39415134  0.35117233]
train01Infarct (17).jpg.Extracted.png,[ 0.05160983 -0.09442539],[0.10093315 0.13809524],[-0.15254298 -0.0493052 ],[0.03011857 0.50676106],[-0.42192416  0.16926283],[-0.07206734  0.36283188],[-0.19483133  0.23936336],[-0.20181789  0.47452891],[-0.3814138   0.35405464]
train01Infarct (170).jpg.Extracted.png,[ 0.01828384 -0.09960316],[0.11135901 0.12193791],[-0.12964286 -0.02484167],[0.10248745 0.41587473],[-0.35719777  0.20990977],[-0.00026299  0.23218628],[-0.08728063  0.19547644],[-0.1458029   0.45731834],[-0.31255191  0.36255032]
train01Infarct (171).jpg.Extracted.png,[ 0.09263584 -0.07429164],[0.08383126 0.10893886],[-0.1764671  -0.03970954],[0.03826666 0.329575  ],[-0.45687264  0.12902598],[-0.05028076  0.25351275],[-0.21594802  0.19074057],[-0.18086037  0.37130768],[-0.32418721  0.27689204]
train01Infarct (172).jpg.Extracted.png,[-0.08829666 -0.25609413],[0.37297725 0.17879227],[-0.2846806   0.10250912],[0.81071424 0.82932218],[-0.63372733  0.67136612],[0.36539233 1.1503092 ],[-0.12814106  0.56289027],[0.12370053 1.23721675],[-0.35587691  1.08116378]
train01Infarct (173).jpg.Extracted.png,[-0.0414848  -0.11443445],[0.30798351 0.13916933],[-0.26649871 -0.03134876],[0.65316981 0.69907872],[-0.56852889  0.47249163],[0.26122909 0.96096143],[-0.10904499  0.50563225],[-0.01507863  1.06583877],[-0.40744646  0.91683219]
train01Infarct (174).jpg.Extracted.png,[ 0.09356445 -0.08478204],[0.12979958 0.18779322],[-0.22336403 -0.12710456],[0.14565004 0.63974566],[-0.64325489  0.17599776],[0.08927497 0.84124813],[-0.29301058  0.30092502],[-0.28652496  0.79431132],[-0.61505208  0.61706123]
train01Infarct (175).jpg.Extracted.png,[ 0.10749729 -0.00910357],[0.1156341  0.08128761],[-0.22313139 -0.08443627],[0.01266035 0.52860308],[-0.45553673  0.346981  ],[0.08993559 0.32374792],[-0.0548166   0.24839193],[-0.21007418  0.57840268],[-0.46260766  0.51749161]
train01Infarct (176).jpg.Extracted.png,[-0.00774887 -0.08286126],[0.12866226 0.08473132],[-0.12091339 -0.0020744 ],[0.16420829 0.36754658],[-0.28300972  0.21996567],[0.0159733  0.44424597],[-0.08568437  0.21459534],[0.00347695 0.35195196],[-0.13604846  0.3002797 ]
train01Infarct (177).jpg.Extracted.png,[ 0.11202597 -0.08802655],[0.09406007 0.18406538],[-0.20608604 -0.10898438],[0.00263668 0.66170278],[-0.61825841  0.13453592],[-0.09731858  0.29360601],[-0.22756756  0.20299131],[-0.30936061  0.61853423],[-0.59011049  0.41890421]
train01Infarct (178).jpg.Extracted.png,[ 0.07568633 -0.07700737],[0.08392004 0.11995247],[-0.15960637 -0.04832215],[0.01982847 0.38123292],[-0.40163285  0.16438228],[-0.04842825  0.29280219],[-0.17664882  0.17973206],[-0.19929474  0.44215363],[-0.37743202  0.31935533]
train01Infarct (179).jpg.Extracted.png,[ 0.08957902 -0.08059723],[0.09075556 0.10516298],[-0.18033458 -0.02861521],[0.18320382 0.42985086],[-0.44336059  0.18673875],[0.05124247 0.25652034],[-0.15117246  0.14492859],[-0.21273272  0.55510284],[-0.40704182  0.44139013]
train01Infarct (18).jpg.Extracted.png,[ 0.04002941 -0.10619058],[0.10048665 0.15087457],[-0.14051606 -0.04982491],[0.00138068 0.51817448],[-0.43240697  0.20211038],[-0.07223113  0.34212839],[-0.16720211  0.25383812],[-0.18391342  0.44102189],[-0.35235305  0.3209601 ]
train01Infarct (180).jpg.Extracted.png,[ 0.06793755 -0.02963574],[0.09291882 0.13283368],[-0.16085637 -0.11611395],[-0.05924253  0.49281102],[-0.49361012  0.07196487],[-0.23302061  0.69256268],[-0.21494603  0.11956585],[-0.24009177  0.44196765],[-0.44634545  0.27705439]
train01Infarct (181).jpg.Extracted.png,[ 0.00364622 -0.03578974],[0.11407081 0.10897853],[-0.11771703 -0.08104595],[0.06778892 0.38719773],[-0.32285869  0.07707427],[-0.05219909  0.23459826],[-0.12895543  0.14374479],[-0.04108508  0.22418776],[-0.18470811  0.13545833]
train01Infarct (182).jpg.Extracted.png,[ 0.02511609 -0.09937721],[0.10361433 0.10634615],[-0.12873042 -0.00776467],[-0.03364494  0.45991826],[-0.32533848  0.25261797],[-0.14372445  0.18879245],[-0.20439771  0.14453593],[-0.10296351  0.39677937],[-0.20542766  0.29962101]
